PLMN;SYSTEM;XCI;xNBID;LOCAL_CID;LAC/TAC;PCI/PSC/BSIC;ARFCN;BAND;RSSI;RSRP/RSCP;RSRQ/ECIO;SNR;CQI;TA;DISTANCE;DELTA_AZI;LAT;LON;SPEED;GPS_ACCURACY;UL;DL;BANDWIDTH;BANDWIDTHS;CA;NR_STATE;NARFCN;NR_BAND;NR_PCI;NR_SS_RSRP;NR_SS_RSRQ;NR_SS_SINR;NR_CSI_RSRP;NR_CSI_RSRQ;NR_CSI_SINR;CLF_LABEL;CLF_LOC;CLF_DESC;DATE;TIME;ROAMING
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-85;-96;-11;0.9;;7;;;4.706466;-74.108686;14;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:04;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-87;-98;-12;1.0;;7;;;4.706404;-74.108583;17;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:06;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-83;-96;-13;1.0;;7;;;4.706335;-74.108467;20;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:08;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-83;-96;-13;1.0;;7;;;4.706267;-74.108370;21;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:10;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-83;-96;-13;1.0;;7;;;4.706206;-74.108284;21;4;7;58;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:12;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-89;-101;-13;0.9;;8;;;4.706154;-74.108187;21;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:14;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-85;-97;-12;1.1;;8;;;4.706104;-74.108094;20;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:16;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-87;-99;-12;1.1;;8;;;4.706057;-74.108006;19;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:18;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-87;-99;-12;1.1;;8;;;4.705993;-74.107899;18;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:21;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-91;-101;-11;1.1;;8;;;4.705941;-74.107809;17;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:24;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-93;-103;-11;1.1;;8;;;4.705891;-74.107709;18;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:26;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-93;-105;-13;1.1;;8;;;4.705830;-74.107578;20;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:28;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-91;-104;-14;0.8;;8;;;4.705766;-74.107444;26;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:30;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-91;-103;-13;0.8;;8;;;4.705708;-74.107324;24;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:32;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-91;-103;-13;0.8;;8;;;4.705664;-74.107236;18;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:37:34;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-93;-104;-11;0.4;;10;;;4.705604;-74.107143;9;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:38:02;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-93;-106;-14;0.3;;9;;;4.705552;-74.107033;17;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:38:05;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-89;-101;-13;0.2;;11;;;4.705490;-74.106896;20;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:38:08;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-91;-105;-14;0.2;;11;;;4.705446;-74.106800;18;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:38:10;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-91;-106;-14;-0.1;;11;;;4.705396;-74.106692;16;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:38:13;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-91;-106;-15;-0.1;;11;;;4.705350;-74.106610;14;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:38:15;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-93;-105;-13;-0.1;;11;;;4.705294;-74.106497;12;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:38:19;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-91;-104;-13;-0.1;;11;;;4.705260;-74.106400;6;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:38:23;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-89;-99;-10;0.1;;11;;;4.705229;-74.106314;7;6;0;0;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:39:09;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-87;-99;-13;0.4;;11;;;4.705200;-74.106218;5;4;0;0;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:39:13;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-85;-95;-11;0.3;;11;;;4.705158;-74.106131;12;4;0;0;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:39:17;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-85;-96;-12;0.0;;11;;;4.705113;-74.106046;17;4;0;0;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:39:20;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-97;-107;-12;0.0;;;;;4.705066;-74.105943;19;4;0;0;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:39:22;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-93;-106;-12;0.0;;13;;;4.705022;-74.105833;13;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:39:25;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-95;-107;-12;0.3;;14;;;4.704982;-74.105747;6;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:39:30;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-95;-106;-12;0.3;;13;;;4.704936;-74.105655;6;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:39:37;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-95;-110;-15;0.3;;13;;;4.704894;-74.105561;5;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:39:43;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-93;-108;-15;0.0;;13;;;4.704852;-74.105470;9;4;0;0;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:39:48;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-93;-109;-17;0.0;;13;;;4.704810;-74.105369;9;4;159;2008;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:40:22;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-97;-111;-15;0.0;;13;;;4.704768;-74.105255;13;4;14;12;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:40:25;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-95;-108;-13;0.0;;13;;;4.704738;-74.105164;10;4;46;150;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:40:28;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-97;-111;-14;-0.3;;14;;;4.704705;-74.105061;11;6;135;1056;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:40:49;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-95;-112;-17;-0.1;;14;;;4.704656;-74.104944;14;4;53;241;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:40:53;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-99;-113;-15;-0.1;;14;;;4.704599;-74.104835;14;4;75;2126;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:40:56;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-97;-112;-15;-0.1;;14;;;4.704552;-74.104740;10;4;61;1665;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:40:59;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-97;-115;-18;-0.3;;14;;;4.704504;-74.104636;3;6;24;258;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:41:12;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-95;-113;-18;-0.2;;14;;;4.704464;-74.104554;4;4;4;45;;10,10;2;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:41:16;HOME
732360;4;2948617;11518;9;2719;143;2950;2600 B7;-95;-111;-17;-0.5;;15;;;4.704403;-74.104470;5;6;77;1901;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:41:35;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-87;-101;-14;0.0;;15;;;4.704365;-74.104379;1;4;42;888;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:41:48;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-87;-102;-15;-0.2;;15;;;4.704327;-74.104259;8;4;20;528;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:42:24;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-87;-101;-13;-0.2;;15;;;4.704284;-74.104168;14;4;5;157;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:42:26;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-87;-101;-15;-0.2;;15;;;4.704240;-74.104081;15;4;6;213;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:42:28;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-87;-102;-16;0.0;;15;;;4.704182;-74.103970;13;4;15;427;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:42:31;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-91;-103;-13;0.0;;15;;;4.704128;-74.103872;11;4;32;1271;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:42:35;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-91;-109;-18;0.0;;15;;;4.704093;-74.103771;12;4;5;168;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:42:38;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-91;-105;-15;-0.1;;15;;;4.704060;-74.103677;14;4;13;326;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:42:41;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-89;-105;-16;-0.1;;16;;;4.704016;-74.103571;13;4;8;191;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:42:44;HOME
732360;4;3067657;11983;9;2719;474;2950;2600 B7;-93;-108;-16;0.0;;3;;;4.703968;-74.103484;7;4;219;7528;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:42:49;HOME
732360;4;2948614;11518;6;2719;145;9460;700 B28;-87;-101;-14;0.1;;12;;;4.703903;-74.103367;9;5;59;1080;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:43:06;HOME
732360;4;2948614;11518;6;2719;145;9460;700 B28;-87;-99;-13;0.0;;12;;;4.703865;-74.103278;6;5;96;2317;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:43:09;HOME
732360;4;2948614;11518;6;2719;145;9460;700 B28;-91;-106;-14;0.0;;12;;;4.703837;-74.103190;0;4;16;630;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:43:16;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-87;-99;-12;1.1;;7;;;4.703788;-74.103097;0;4;49;4668;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:43:55;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-89;-101;-12;0.9;;7;;;4.703746;-74.102972;9;4;36;3712;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:44:18;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-89;-100;-13;0.9;;7;;;4.703692;-74.102883;8;5;39;2767;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:44:22;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-81;-92;-12;1.5;;6;;;4.703653;-74.102783;7;5;74;6626;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:44:33;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-81;-93;-12;1.0;;6;;;4.703619;-74.102690;8;5;74;6975;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:44:37;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-83;-97;-13;0.6;;6;;;4.703589;-74.102604;9;5;32;3205;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:44:41;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-83;-96;-14;0.7;;6;;;4.703558;-74.102518;11;6;91;5556;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:44:44;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-79;-92;-13;0.7;;6;;;4.703495;-74.102424;12;5;56;6120;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:44:48;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-81;-94;-12;1.1;;6;;;4.703446;-74.102334;10;5;66;7515;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:44:52;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-81;-94;-12;1.1;;6;;;4.703400;-74.102231;9;5;87;8460;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:44:56;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-79;-91;-13;0.4;;;;;4.703343;-74.102142;6;4;308;10811;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:45:02;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-77;-91;-14;0.2;;2;;;4.703321;-74.102042;7;4;271;9103;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:45:07;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-75;-89;-14;0.4;;2;;;4.703294;-74.101935;1;6;328;8224;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:45:21;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-73;-85;-11;1.0;;2;;;4.703242;-74.101825;1;5;390;12725;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:46:15;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-79;-91;-13;0.7;;2;;;4.703190;-74.101736;4;4;510;14024;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:46:21;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-79;-96;-17;-0.1;;2;;;4.703148;-74.101654;6;5;456;10959;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:46:26;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-73;-84;-11;1.2;;2;;;4.703094;-74.101547;2;4;723;23853;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:46:52;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-79;-92;-13;1.1;;2;;;4.703057;-74.101445;1;4;1006;31483;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:47:03;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-81;-92;-12;1.1;;2;;;4.703007;-74.101358;5;4;1347;38048;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:47:09;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-83;-95;-14;1.1;;2;;;4.702945;-74.101284;6;4;1614;43924;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:47:15;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-79;-90;-13;1.3;;2;;;4.702893;-74.101199;6;4;935;23907;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:47:21;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-79;-90;-12;1.1;;2;;;4.702835;-74.101119;10;4;636;14164;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:47:24;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-83;-94;-12;1.1;;3;;;4.702788;-74.101038;11;4;890;21207;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:47:27;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-77;-89;-12;1.0;;3;;;4.702721;-74.100956;7;4;1005;27508;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:47:32;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-75;-88;-13;0.4;;3;;;4.702680;-74.100861;5;4;966;25719;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:48:22;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-75;-88;-14;0.1;;3;;;4.702621;-74.100776;11;4;1042;28689;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:48:26;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-77;-94;-17;0.9;;3;;;4.702552;-74.100694;14;4;1248;34303;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:48:29;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-79;-93;-13;0.9;;;;;4.702477;-74.100597;14;4;511;20075;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:48:32;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-81;-94;-13;1.0;;6;;;4.702409;-74.100521;14;4;219;21093;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:48:35;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-83;-95;-13;1.0;;6;;;4.702337;-74.100432;12;4;157;16661;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:48:38;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-85;-98;-13;0.9;;7;;;4.702279;-74.100356;11;4;160;18652;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:48:42;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-87;-100;-13;0.9;;7;;;4.702206;-74.100267;9;4;165;12645;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:48:46;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-89;-102;-14;0.9;;7;;;4.702140;-74.100187;13;4;86;9135;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:48:49;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-89;-102;-13;0.9;;7;;;4.702080;-74.100107;12;4;179;20621;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:48:52;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-91;-104;-14;0.9;;7;;;4.702016;-74.100024;7;4;42;4252;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:48:57;HOME
732360;4;2921478;11412;6;2719;338;9460;700 B28;-87;-101;-13;0.3;;11;;;4.701928;-74.099922;8;4;55;1969;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:50:17;HOME
732360;4;2921478;11412;6;2719;338;9460;700 B28;-87;-98;-13;0.3;;11;;;4.701866;-74.099847;13;4;43;1068;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:50:19;HOME
732360;4;2921478;11412;6;2719;338;9460;700 B28;-87;-99;-13;0.3;;11;;;4.701779;-74.099738;17;4;52;1473;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:50:22;HOME
732360;4;2921478;11412;6;2719;338;9460;700 B28;-87;-99;-13;0.3;;11;;;4.701708;-74.099656;18;4;42;1608;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:50:24;HOME
732360;4;2921478;11412;6;2719;338;9460;700 B28;-87;-100;-13;0.3;;11;;;4.701646;-74.099583;18;4;43;1372;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:50:26;HOME
732360;4;2921478;11412;6;2719;338;9460;700 B28;-85;-96;-11;0.3;;11;;;4.701587;-74.099502;19;4;49;1612;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/11;08:50:28;HOME
