PLMN;SYSTEM;XCI;xNBID;LOCAL_CID;LAC/TAC;PCI/PSC/BSIC;ARFCN;BAND;RSSI;RSRP/RSCP;RSRQ/ECIO;SNR;CQI;TA;DISTANCE;DELTA_AZI;LAT;LON;SPEED;GPS_ACCURACY;UL;DL;BANDWIDTH;BANDWIDTHS;CA;NR_STATE;NARFCN;NR_BAND;NR_PCI;NR_SS_RSRP;NR_SS_RSRQ;NR_SS_SINR;NR_CSI_RSRP;NR_CSI_RSRQ;NR_CSI_SINR;CLF_LABEL;CLF_LOC;CLF_DESC;DATE;TIME;ROAMING
732360;4;3085317;12052;5;2719;351;9460;700 B28;-57;-88;-13;0.7;;2;;;4.707607;-74.110022;19;11;0;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:28:20;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-57;-87;-13;0.1;;2;;;4.707518;-74.109930;12;11;0;1;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:28:23;HOME
732360;4;3288070;12844;6;2719;311;9460;700 B28;-57;-90;-13;0.1;;4;;;4.707471;-74.109846;10;10;0;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:28:43;HOME
732360;4;3288070;12844;6;2719;311;9460;700 B28;-61;-92;-14;0.1;;4;;;4.707389;-74.109760;14;10;0;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:28:46;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-61;-90;-12;0.0;;3;;;4.707315;-74.109686;18;10;0;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:28:49;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-57;-88;-10;0.0;;3;;;4.707223;-74.109588;16;10;0;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:28:52;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-61;-89;-10;0.1;;3;;;4.707140;-74.109488;18;10;0;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:28:55;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-57;-90;-12;0.0;;3;;;4.707071;-74.109402;20;10;0;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:28:57;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-65;-87;-7;0.0;;3;;;4.707004;-74.109315;19;10;0;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:28:59;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-61;-87;-9;0.4;;3;;;4.706935;-74.109239;20;10;0;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:29:01;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-59;-85;-8;0.4;;3;;;4.706865;-74.109158;23;11;0;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:29:03;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-61;-86;-8;0.4;;3;;;4.706787;-74.109056;24;11;0;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:29:05;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-57;-83;-10;0.4;;3;;;4.706707;-74.108947;24;11;0;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:29:07;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-55;-84;-10;0.9;;3;;;4.706652;-74.108868;17;11;0;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:29:09;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-61;-90;-10;0.9;;3;;;4.706586;-74.108772;19;11;83;240;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:29:12;HOME
732360;4;3085317;12052;5;2719;351;9460;700 B28;-61;-88;-10;0.9;;3;;;4.706525;-74.108684;20;10;6;0;;;0;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:29:14;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-63;-94;-12;0.8;;4;;;4.706468;-74.108601;18;10;4;39;;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:29:16;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-61;-93;-11;0.8;;4;;;4.706402;-74.108511;12;10;66;95;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:29:19;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-67;-99;-14;0.6;;4;;;4.706362;-74.108418;14;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:06;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-67;-99;-11;0.4;;4;;;4.706297;-74.108313;18;10;27;33;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:09;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-75;-100;-10;0.6;;4;;;4.706241;-74.108222;22;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:11;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-67;-99;-14;0.6;;4;;;4.706178;-74.108117;24;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:13;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-69;-99;-12;0.6;;4;;;4.706110;-74.108010;25;10;2;2;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:15;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-71;-103;-15;0.6;;4;;;4.706045;-74.107893;26;10;4;2;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:17;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-67;-102;-16;0.3;;4;;;4.705984;-74.107765;29;10;45;230;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:19;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-69;-103;-15;0.3;;4;;;4.705913;-74.107624;31;10;100;376;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:21;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-67;-100;-13;0.3;;4;;;4.705842;-74.107475;30;10;43;103;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:23;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-73;-99;-12;0.3;;5;;;4.705768;-74.107328;30;11;90;150;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:25;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-67;-98;-13;0.4;;5;;;4.705688;-74.107188;28;11;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:27;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-69;-100;-13;0.3;;5;;;4.705624;-74.107063;26;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:29;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-69;-100;-13;0.3;;5;;;4.705559;-74.106928;30;11;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:31;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-65;-99;-12;0.3;;5;;;4.705513;-74.106801;25;11;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:33;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-67;-100;-13;0.3;;5;;;4.705461;-74.106715;17;11;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:35;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-73;-104;-15;0.0;;5;;;4.705384;-74.106666;2;7;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:30:40;HOME
732360;4;3085320;12052;8;2719;346;2950;2600 B7;-69;-104;-16;-0.1;;5;;;4.705328;-74.106589;5;4;1;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:16;HOME
000000;4;;;;65535;153;9460;700 B28;;;;0.1;;5;;;4.705290;-74.106503;9;4;5;4;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:19;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-65;-99;-15;0.1;;2;;;4.705257;-74.106411;8;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:22;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-65;-99;-16;0.1;;2;;;4.705217;-74.106304;15;4;41;370;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:25;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-63;-95;-13;-0.2;;2;;;4.705181;-74.106192;16;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:28;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-61;-90;-12;0.0;;2;;;4.705140;-74.106085;18;4;112;421;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:30;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-61;-91;-12;0.4;;2;;;4.705085;-74.105971;23;4;13;2;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:32;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-57;-89;-11;0.4;;2;;;4.705031;-74.105857;22;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:34;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-61;-93;-12;0.4;;2;;;4.704988;-74.105752;20;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:36;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-65;-96;-13;0.4;;2;;;4.704947;-74.105656;19;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:38;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-69;-97;-12;0.4;;2;;;4.704897;-74.105537;15;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:41;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-67;-99;-15;0.4;;2;;;4.704854;-74.105435;13;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:44;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-65;-97;-13;0.0;;2;;;4.704821;-74.105340;8;5;1;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:48;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-65;-96;-13;0.0;;2;;;4.704792;-74.105254;11;4;1;18;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:52;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-63;-95;-13;0.0;;2;;;4.704757;-74.105166;5;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:31:56;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-61;-94;-13;0.0;;2;;;4.704718;-74.105063;7;4;22;10;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:32:32;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-63;-94;-13;0.0;;2;;;4.704680;-74.104981;2;4;16;4;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:32:39;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-61;-92;-13;0.0;;2;;;4.704614;-74.104884;12;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:33:08;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-59;-89;-12;0.0;;2;;;4.704563;-74.104782;12;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:33:11;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-59;-90;-12;0.5;;1;;;4.704512;-74.104680;8;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:33:15;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-57;-87;-11;0.5;;1;;;4.704475;-74.104598;10;4;2;2;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:33:20;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-51;-81;-11;1.0;;1;;;4.704435;-74.104484;10;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:33:24;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-57;-84;-11;1.0;;1;;;4.704403;-74.104388;9;7;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:33:28;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-57;-87;-11;1.0;;1;;;4.704356;-74.104274;12;11;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:33:31;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-63;-91;-12;0.6;;2;;;4.704292;-74.104199;14;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:34:03;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-61;-92;-12;0.2;;2;;;4.704221;-74.104054;15;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:34:06;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-55;-88;-12;0.2;;2;;;4.704179;-74.103959;14;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:34:09;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-55;-86;-11;0.5;;2;;;4.704143;-74.103857;9;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:34:13;HOME
732360;4;2997766;11710;6;2719;153;9460;700 B28;-51;-80;-11;0.5;;1;;;4.704106;-74.103774;1;11;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:34:38;HOME
732130;4;2997763;11710;3;717;87;2050;2100 B4;-73;-106;-16;0.5;;1;;;4.704075;-74.103686;5;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:34:51;HOME
732130;4;3067651;11983;3;717;108;2050;2100 B4;-75;-106;-11;0.2;;1;;;4.704042;-74.103599;3;11;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:34:57;HOME
732130;4;3067651;11983;3;717;108;2050;2100 B4;-73;-107;-12;0.3;;0;;;4.704004;-74.103515;3;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:35:03;HOME
732360;4;2997764;11710;4;2719;256;9460;700 B28;-61;-91;-12;0.4;;1;;;4.703956;-74.103435;8;10;2;2;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:35:42;HOME
732360;4;2997764;11710;4;2719;256;9460;700 B28;-65;-95;-12;-0.1;;1;;;4.703929;-74.103340;4;10;105;60;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:35:50;HOME
732360;4;2997764;11710;4;2719;256;9460;700 B28;-63;-92;-12;0.1;;1;;;4.703886;-74.103256;2;11;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:35:57;HOME
732360;4;2997764;11710;4;2719;256;9460;700 B28;-57;-86;-10;0.3;;1;;;4.703811;-74.103193;1;11;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:36:07;HOME
732360;4;2997764;11710;4;2719;256;9460;700 B28;-57;-87;-12;0.6;;1;;;4.703762;-74.103109;3;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:36:15;HOME
732360;4;2997764;11710;4;2719;256;9460;700 B28;-65;-94;-13;0.0;;2;;;4.703757;-74.103009;7;11;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:37:02;HOME
732360;4;2997764;11710;4;2719;256;9460;700 B28;-61;-94;-15;0.0;;2;;;4.703729;-74.102921;5;11;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:37:07;HOME
732360;4;2997764;11710;4;2719;256;9460;700 B28;-63;-95;-14;0.0;;2;;;4.703692;-74.102838;2;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:37:16;HOME
732360;4;2948614;11518;6;2719;145;9460;700 B28;-61;-89;-10;-0.1;;6;;;4.703646;-74.102732;9;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:37:35;HOME
732360;4;2948614;11518;6;2719;145;9460;700 B28;-61;-88;-10;0.6;;5;;;4.703595;-74.102612;7;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:37:40;HOME
732360;4;2948614;11518;6;2719;145;9460;700 B28;-61;-89;-11;0.6;;5;;;4.703550;-74.102533;7;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:37:46;HOME
732360;4;2948614;11518;6;2719;145;9460;700 B28;-61;-91;-11;0.4;;5;;;4.703504;-74.102433;9;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:37:50;HOME
732360;4;2948614;11518;6;2719;145;9460;700 B28;-65;-92;-11;0.5;;5;;;4.703451;-74.102341;9;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:37:56;HOME
732360;4;2997764;11710;4;2719;256;9460;700 B28;-61;-96;-15;0.1;;2;;;4.703409;-74.102259;5;10;48;4;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:38:02;HOME
732360;4;2997764;11710;4;2719;256;9460;700 B28;-63;-94;-11;0.2;;2;;;4.703351;-74.102190;1;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:38:36;HOME
732360;4;2997764;11710;4;2719;256;9460;700 B28;-63;-93;-11;0.2;;2;;;4.703310;-74.102101;7;4;37;43;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:38:49;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-57;-88;-13;0.1;;4;;;4.703305;-74.101999;8;4;1;1;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:38:59;HOME
732360;4;3067913;11984;9;2719;82;2950;2600 B7;-57;-86;-11;0.6;;4;;;4.703269;-74.101914;2;4;103;190;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:39:05;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-55;-87;-13;0.0;;1;;;4.703236;-74.101825;6;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:39:20;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-57;-86;-11;0.7;;1;;;4.703190;-74.101706;12;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:39:36;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-57;-82;-7;0.1;;1;;;4.703148;-74.101620;3;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:39:40;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-59;-86;-8;0.5;;0;;;4.703085;-74.101527;4;4;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:39:48;HOME
732360;4;3067656;11983;8;2719;352;2950;2600 B7;-51;-77;-7;0.8;;1;;;4.703036;-74.101431;14;10;0;0;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/05/19;08:40:48;HOME
